PRN, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
23.0000000000,41.0000000000,2.0000000000,-9989853.4810000000,52.0000000000,51.0000000000,52.0000000000,52.0000000000,0.0000000000,0.1210000000,17825.6350400000,-0.0000868000,0.0000000000,0.0000000000,380.6566960000,2.4865938540,62.6865503600,LOS
31.0000000000,40.0000000000,2.0000000000,-9866611.6850000000,28.0000000000,27.0000000000,28.0000000000,30.0000000000,0.0000000000,0.1660000000,18378.9876500000,0.0003240000,0.0000000000,0.0000000000,173.0758774000,-0.3243354340,-35.6819997000,NLOS
1.0000000000,79.0000000000,2.0000000000,-9984777.8240000000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,-0.0080000000,18174.0248800000,-0.0000093500,0.0000000000,0.0000000000,32.7280643400,1.4350418220,13.4220790900,LOS
3.0000000000,48.0000000000,2.0000000000,-9923963.4890000000,38.0000000000,37.0000000000,38.0000000000,43.0000000000,0.0000000000,-0.0800000000,17925.1461300000,0.0001940000,0.0000000000,0.0000000000,288.4507022000,-5.8696037380,42.6479336200,NLOS
4.0000000000,61.0000000000,2.0000000000,-9983961.7750000000,39.0000000000,39.0000000000,39.0000000000,43.0000000000,0.0000000000,-0.0180000000,18595.8251800000,-0.0000067700,0.0000000000,0.0000000000,385.8372552000,0.0922117530,-31.5394306000,NLOS
9.0000000000,10.0000000000,2.0000000000,-10000000.0000000000,45.0000000000,44.0000000000,45.0000000000,47.0000000000,0.0000000000,-0.0780000000,17641.7525000000,-0.0000784000,0.0000000000,0.0000000000,566.7168019000,0.6019620080,86.3246317300,LOS
73.0000000000,25.0000000000,0.0000000000,-9946834.9690000000,29.0000000000,28.0000000000,29.0000000000,39.0000000000,0.0000000000,0.3320000000,18549.8854800000,0.0001170000,0.0000000000,0.0000000000,341.9910887000,6.2599827760,8.7517341640,NLOS
74.0000000000,47.0000000000,0.0000000000,-9971089.2950000000,41.0000000000,40.0000000000,41.0000000000,48.0000000000,0.0000000000,0.0390000000,18523.5829400000,0.0000367000,0.0000000000,0.0000000000,315.6885511000,8.0694996190,134.0331149000,LOS
23.0000000000,41.0000000000,2.0000000000,-10000000.0000000000,52.0000000000,51.0000000000,52.0000000000,52.0000000000,0.0000000000,-0.0550000000,17825.5800800000,-0.0000868000,0.0000000000,0.0000000000,379.8410161000,0.8156798820,65.3436762500,LOS
31.0000000000,40.0000000000,2.0000000000,-9884821.0850000000,29.0000000000,28.0000000000,28.0000000000,30.0000000000,0.0000000000,0.0100000000,18378.9980100000,0.0003240000,0.0000000000,0.0000000000,172.4346216000,-0.6412557740,-34.1770777500,NLOS
1.0000000000,79.0000000000,2.0000000000,-10000000.0000000000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,-0.1040000000,18173.9204400000,-0.0000093500,0.0000000000,0.0000000000,34.1644823500,-1.4364180040,13.1934220300,LOS
3.0000000000,48.0000000000,2.0000000000,-9942168.8690000000,38.0000000000,37.0000000000,38.0000000000,43.0000000000,0.0000000000,-0.1900000000,17924.9556900000,0.0001940000,0.0000000000,0.0000000000,285.4063437000,3.0443584620,40.1393918700,NLOS
4.0000000000,61.0000000000,2.0000000000,-10000000.0000000000,40.0000000000,39.0000000000,39.0000000000,43.0000000000,0.0000000000,-0.1210000000,18595.7040200000,-0.0000067700,0.0000000000,0.0000000000,386.2869402000,0.4496850670,-33.0943969700,NLOS
9.0000000000,10.0000000000,2.0000000000,-10000000.0000000000,45.0000000000,44.0000000000,45.0000000000,47.0000000000,0.0000000000,-0.1860000000,17641.5665600000,-0.0000784000,0.0000000000,0.0000000000,568.4250010000,-1.7081991100,84.1953867000,LOS
73.0000000000,25.0000000000,0.0000000000,-9965051.1400000000,29.0000000000,29.0000000000,29.0000000000,39.0000000000,0.0000000000,-1.0490000000,18571.7245500000,0.0001170000,0.0000000000,0.0000000000,363.8301624000,21.8390737100,17.0287026100,NLOS
74.0000000000,47.0000000000,0.0000000000,-9989317.1810000000,41.0000000000,40.0000000000,41.0000000000,48.0000000000,0.0000000000,-0.1470000000,18541.4755200000,0.0000367000,0.0000000000,0.0000000000,333.5811297000,17.8925786200,154.0255379000,LOS
75.0000000000,34.0000000000,0.0000000000,-10100000.0000000000,4.0000000000,0.0000000000,0.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0004710000,0.0000000000,0.0000000000,21300000.0000000000,21300000.0000000000,-8.3688381840,NLOS
23.0000000000,41.0000000000,2.0000000000,-10000000.0000000000,52.0000000000,51.0000000000,52.0000000000,52.0000000000,0.0000000000,-0.1560000000,17825.4223300000,-0.0000868000,0.0000000000,0.0000000000,381.3307419000,-1.4897257420,66.4500608600,LOS
31.0000000000,40.0000000000,2.0000000000,-9903021.3350000000,29.0000000000,28.0000000000,29.0000000000,30.0000000000,0.0000000000,-0.0840000000,18378.9146000000,0.0003240000,0.0000000000,0.0000000000,163.4079533000,-9.0266683510,-41.8227724700,NLOS
1.0000000000,79.0000000000,2.0000000000,-10000000.0000000000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,-0.2280000000,18173.6928500000,-0.0000093500,0.0000000000,0.0045347000,32.4892463600,1.6752359870,14.5252574100,LOS
3.0000000000,49.0000000000,2.0000000000,-9960369.7150000000,38.0000000000,37.0000000000,38.0000000000,43.0000000000,0.0000000000,-0.3240000000,17924.6322600000,0.0001940000,0.0000000000,-0.0049858000,289.9159772000,-4.5096334740,33.0970274100,NLOS
4.0000000000,61.0000000000,2.0000000000,-10000000.0000000000,40.0000000000,39.0000000000,40.0000000000,43.0000000000,0.0000000000,-0.2500000000,18595.4552600000,-0.0000067700,0.0000000000,0.0185847000,384.8964902000,-1.3904500080,-36.1355997500,NLOS
9.0000000000,11.0000000000,2.0000000000,-10000000.0000000000,45.0000000000,44.0000000000,45.0000000000,47.0000000000,0.0000000000,-0.3050000000,17641.2611800000,-0.0000784000,0.0000000000,-0.0312970000,568.3498138000,0.0751872400,82.1051296000,LOS
73.0000000000,24.0000000000,0.0000000000,-9983258.7050000000,30.0000000000,29.0000000000,29.0000000000,39.0000000000,0.0000000000,-0.1270000000,18563.1230900000,0.0001170000,0.0000000000,0.0372670000,355.2286944000,-8.6014680010,16.6990326000,NLOS
74.0000000000,46.0000000000,0.0000000000,-10000000.0000000000,41.0000000000,40.0000000000,41.0000000000,48.0000000000,0.0000000000,-0.2420000000,18508.9064000000,0.0000367000,0.0000000000,0.0210991000,301.0120050000,-32.5691247000,141.3010415000,LOS
75.0000000000,34.0000000000,0.0000000000,-10200000.0000000000,5.0000000000,4.0000000000,0.0000000000,5.0000000000,4.0000000000,0.0000000000,0.0000000000,-0.0004710000,0.0000000000,0.0000000000,21300000.0000000000,21300000.0000000000,-8.8536520120,NLOS
76.0000000000,26.0000000000,0.0000000000,-10000000.0000000000,10.0000000000,0.0000000000,0.0000000000,10.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000063800,0.0000000000,0.0000000000,22000000.0000000000,22000000.0000000000,230.7193884000,NLOS
23.0000000000,42.0000000000,2.0000000000,-10000000.0000000000,52.0000000000,52.0000000000,52.0000000000,52.0000000000,0.0000000000,-0.2850000000,17825.1383200000,-0.0000868000,0.0000000000,-0.0131111000,380.4734116000,0.8573302890,68.3480688700,LOS
31.0000000000,40.0000000000,2.0000000000,-9921226.0000000000,29.0000000000,28.0000000000,29.0000000000,30.0000000000,0.0000000000,-0.2170000000,18378.6964500000,0.0003240000,0.0000000000,0.0138578000,167.9468536000,4.5389003160,-45.0535076200,NLOS
1.0000000000,79.0000000000,2.0000000000,-10000000.0000000000,43.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,-0.1350000000,18173.5571800000,-0.0000093500,0.0000000000,0.0000000000,32.8041130200,-0.3148666620,15.4274779900,LOS
3.0000000000,49.0000000000,2.0000000000,-9978573.7860000000,37.0000000000,32.0000000000,38.0000000000,43.0000000000,0.0000000000,-0.2230000000,17924.4104800000,0.0001940000,0.0000000000,0.0000000000,286.0679414000,3.8480357600,29.8785048400,NLOS
4.0000000000,61.0000000000,2.0000000000,-10000000.0000000000,40.0000000000,39.0000000000,40.0000000000,43.0000000000,0.0000000000,-0.1560000000,18595.2989500000,-0.0000067700,0.0000000000,0.0000000000,388.1796858000,3.2831955550,-35.9893804900,NLOS
9.0000000000,11.0000000000,2.0000000000,-10100000.0000000000,45.0000000000,44.0000000000,45.0000000000,47.0000000000,0.0000000000,-0.2150000000,17641.0475200000,-0.0000784000,0.0000000000,0.0000000000,565.4179341000,2.9318797070,82.9105470800,LOS
73.0000000000,24.0000000000,0.0000000000,-10000000.0000000000,30.0000000000,29.0000000000,30.0000000000,39.0000000000,0.0000000000,0.5100000000,18585.4204200000,0.0001170000,0.0000000000,0.0000000000,378.1256137000,22.8969192700,39.2631178900,NLOS
74.0000000000,46.0000000000,0.0000000000,-10000000.0000000000,41.0000000000,40.0000000000,41.0000000000,48.0000000000,0.0000000000,0.0180000000,18533.3803400000,0.0000367000,0.0000000000,0.0000000000,326.0855330000,25.0735279200,153.5033191000,LOS
75.0000000000,34.0000000000,0.0000000000,-10200000.0000000000,4.0000000000,4.0000000000,5.0000000000,5.0000000000,4.0000000000,-0.2910000000,17693.7299500000,-0.0004710000,0.0000000000,0.0000000000,513.5656750000,0.3267689460,-9.1219814050,NLOS
76.0000000000,26.0000000000,0.0000000000,-10000000.0000000000,11.0000000000,10.0000000000,0.0000000000,11.0000000000,10.0000000000,0.0000000000,0.0000000000,-0.0000063800,0.0000000000,0.0000000000,22000000.0000000000,22000000.0000000000,230.9892935000,NLOS
23.0000000000,42.0000000000,2.0000000000,-10100000.0000000000,53.0000000000,52.0000000000,52.0000000000,53.0000000000,0.0000000000,-0.1880000000,17824.9510500000,-0.0000868000,0.0000000000,0.0000000000,381.8154615000,-1.3420499640,68.8473180100,LOS
31.0000000000,40.0000000000,2.0000000000,-9939433.4940000000,29.0000000000,28.0000000000,29.0000000000,30.0000000000,0.0000000000,-0.1290000000,18378.5690900000,0.0003240000,0.0000000000,0.0000000000,171.4996456000,3.5527919870,-44.8553840100,NLOS
1.0000000000,79.0000000000,2.0000000000,-10100000.0000000000,43.0000000000,42.0000000000,44.0000000000,46.0000000000,0.0000000000,0.4360000000,18173.9925300000,-0.0000093500,0.0000000000,0.0000000000,32.8797741200,-0.0756610970,16.1392847200,LOS
3.0000000000,49.0000000000,2.0000000000,-9996777.2640000000,33.0000000000,32.0000000000,38.0000000000,43.0000000000,0.0000000000,0.3580000000,17924.7666100000,0.0001940000,0.0000000000,0.0000000000,286.6355357000,-0.5675942450,26.0681892400,NLOS
4.0000000000,61.0000000000,2.0000000000,-10100000.0000000000,40.0000000000,39.0000000000,40.0000000000,43.0000000000,0.0000000000,0.4240000000,18595.7215400000,-0.0000067700,0.0000000000,0.0000000000,388.3982452000,0.2185593660,-35.7203620900,NLOS
9.0000000000,11.0000000000,2.0000000000,-10100000.0000000000,44.0000000000,43.0000000000,45.0000000000,47.0000000000,0.0000000000,0.3600000000,17641.4060400000,-0.0000784000,0.0000000000,0.0000000000,565.2846296000,0.1333045100,83.8130575300,LOS
73.0000000000,24.0000000000,0.0000000000,-10000000.0000000000,34.0000000000,30.0000000000,30.0000000000,39.0000000000,0.0000000000,0.2400000000,18569.5889900000,0.0001170000,0.0000000000,0.0000000000,362.2941854000,-15.8314283300,45.9885008400,NLOS
74.0000000000,46.0000000000,0.0000000000,-10000000.0000000000,41.0000000000,40.0000000000,41.0000000000,48.0000000000,0.0000000000,0.7010000000,18510.1278600000,0.0000367000,0.0000000000,0.0000000000,302.8330532000,-23.2524797900,142.3043544000,LOS
75.0000000000,34.0000000000,0.0000000000,-10200000.0000000000,4.0000000000,4.0000000000,5.0000000000,5.0000000000,4.0000000000,-0.9340000000,17693.0611700000,-0.0004710000,0.0000000000,0.0000000000,514.2344543000,-0.6687793210,-10.1671229900,NLOS
76.0000000000,26.0000000000,0.0000000000,-10100000.0000000000,18.0000000000,17.0000000000,11.0000000000,18.0000000000,10.0000000000,1.2480000000,18116.9626700000,-0.0000063800,0.0000000000,0.0000000000,90.3321377700,-237.8881950000,-6.7887761260,NLOS
23.0000000000,42.0000000000,2.0000000000,-10100000.0000000000,53.0000000000,52.0000000000,53.0000000000,53.0000000000,0.0000000000,0.3830000000,17825.3329900000,-0.0000868000,0.0000000000,0.0000000000,381.0295416000,0.7859199640,70.0714475900,LOS
31.0000000000,40.0000000000,2.0000000000,-9957643.4670000000,30.0000000000,29.0000000000,29.0000000000,30.0000000000,0.0000000000,0.4300000000,18378.9979800000,0.0003240000,0.0000000000,0.0000000000,174.1030266000,2.6033810530,-42.1778048900,NLOS
1.0000000000,79.0000000000,2.0000000000,-10100000.0000000000,43.0000000000,42.0000000000,43.0000000000,46.0000000000,0.0000000000,0.1790000000,18174.1728200000,-0.0000093500,0.0000000000,0.0000000000,32.9953117700,-0.1155376510,16.6207963900,LOS
3.0000000000,49.0000000000,2.0000000000,-10000000.0000000000,33.0000000000,32.0000000000,37.0000000000,43.0000000000,0.0000000000,0.0680000000,17924.8360100000,0.0001940000,0.0000000000,0.0000000000,286.6612741000,-0.0257384780,22.2079309900,NLOS
4.0000000000,61.0000000000,2.0000000000,-10100000.0000000000,40.0000000000,39.0000000000,40.0000000000,43.0000000000,0.0000000000,0.1560000000,18595.8782300000,-0.0000067700,0.0000000000,0.0000000000,388.2845644000,-0.1136807130,-35.6607706500,NLOS
9.0000000000,11.0000000000,2.0000000000,-10100000.0000000000,44.0000000000,43.0000000000,45.0000000000,47.0000000000,0.0000000000,0.0920000000,17641.4979600000,-0.0000784000,0.0000000000,0.0000000000,565.5234794000,-0.2388498670,84.4404991800,LOS
73.0000000000,24.0000000000,0.0000000000,-10000000.0000000000,34.0000000000,33.0000000000,34.0000000000,39.0000000000,0.0000000000,-0.2730000000,18540.0523300000,0.0001170000,0.0000000000,0.0000000000,332.7575283000,-29.5366571100,23.1720859500,NLOS
74.0000000000,46.0000000000,0.0000000000,-10100000.0000000000,40.0000000000,40.0000000000,41.0000000000,48.0000000000,0.0000000000,-0.1740000000,18522.5421800000,0.0000367000,0.0000000000,0.0000000000,315.2473720000,12.4143188300,143.3719981000,LOS
75.0000000000,34.0000000000,0.0000000000,-10200000.0000000000,12.0000000000,11.0000000000,4.0000000000,12.0000000000,4.0000000000,0.5040000000,17632.8265100000,-0.0004710000,0.0000000000,0.0000000000,574.4691127000,-60.2346583700,-71.5560948100,NLOS
76.0000000000,26.0000000000,0.0000000000,-10100000.0000000000,19.0000000000,18.0000000000,18.0000000000,19.0000000000,10.0000000000,-0.1270000000,18321.4566900000,-0.0000063800,0.0000000000,0.0000000000,114.1618843000,204.4940221000,-40.2292966900,NLOS
23.0000000000,42.0000000000,2.0000000000,-10100000.0000000000,53.0000000000,52.0000000000,53.0000000000,53.0000000000,0.0000000000,0.1250000000,17825.4574900000,-0.0000868000,0.0000000000,0.0000000000,380.8340568000,0.1954848240,71.4300203200,LOS
31.0000000000,40.0000000000,2.0000000000,-9975854.6690000000,30.0000000000,29.0000000000,30.0000000000,30.0000000000,0.0000000000,0.2130000000,18379.2105900000,0.0003240000,0.0000000000,0.0000000000,175.4552830000,1.3522563990,-38.2718869000,NLOS
1.0000000000,79.0000000000,2.0000000000,-10100000.0000000000,43.0000000000,42.0000000000,43.0000000000,46.0000000000,0.0000000000,-0.1990000000,18173.9744900000,-0.0000093500,0.0000000000,0.0000000000,33.1626119800,-0.1673002060,16.8202459100,LOS
3.0000000000,49.0000000000,2.0000000000,-10000000.0000000000,33.0000000000,32.0000000000,33.0000000000,43.0000000000,0.0000000000,-0.2850000000,17924.5498600000,0.0001940000,0.0000000000,0.0000000000,284.6110730000,2.0502011810,20.3736651800,NLOS
4.0000000000,61.0000000000,2.0000000000,-10100000.0000000000,40.0000000000,39.0000000000,40.0000000000,43.0000000000,0.0000000000,-0.2290000000,18595.6491500000,-0.0000067700,0.0000000000,0.0000000000,388.2277331000,-0.0568313190,-35.7537439400,NLOS
9.0000000000,11.0000000000,2.0000000000,-10100000.0000000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,0.0000000000,-0.2720000000,17641.2257000000,-0.0000784000,0.0000000000,0.0000000000,565.8221202000,-0.2986407280,84.7330755300,LOS
73.0000000000,24.0000000000,0.0000000000,-10100000.0000000000,34.0000000000,33.0000000000,34.0000000000,39.0000000000,0.0000000000,-0.2400000000,18556.2174200000,0.0001170000,0.0000000000,0.0000000000,348.9226091000,16.1650807900,16.5156074300,NLOS
74.0000000000,46.0000000000,0.0000000000,-10100000.0000000000,40.0000000000,39.0000000000,41.0000000000,48.0000000000,0.0000000000,-0.2340000000,18525.0795500000,0.0000367000,0.0000000000,0.0000000000,317.7847437000,2.5373717400,146.8293219000,LOS
75.0000000000,34.0000000000,0.0000000000,-10200000.0000000000,11.0000000000,10.0000000000,12.0000000000,12.0000000000,4.0000000000,-0.1700000000,17651.2075200000,-0.0004710000,0.0000000000,0.0000000000,556.0881037000,18.3810090300,-114.6732580000,NLOS
76.0000000000,26.0000000000,0.0000000000,-10100000.0000000000,20.0000000000,19.0000000000,19.0000000000,20.0000000000,10.0000000000,-0.6330000000,18389.4557100000,-0.0000063800,0.0000000000,0.0000000000,182.1609044000,67.9990201100,-5.8272677920,NLOS
23.0000000000,42.0000000000,2.0000000000,-10100000.0000000000,53.0000000000,52.0000000000,53.0000000000,53.0000000000,0.0000000000,-0.2540000000,17825.2043000000,-0.0000868000,0.0000000000,0.0000000000,381.4371565000,-0.6030997150,72.1244507100,LOS
31.0000000000,40.0000000000,2.0000000000,-9994065.1460000000,30.0000000000,29.0000000000,30.0000000000,30.0000000000,0.0000000000,-0.2050000000,18379.0048100000,0.0003240000,0.0000000000,0.0000000000,174.8551893000,-0.6000937560,-35.0899727300,NLOS
1.0000000000,79.0000000000,2.0000000000,-10100000.0000000000,43.0000000000,42.0000000000,43.0000000000,46.0000000000,0.0000000000,0.1020000000,18174.0744200000,-0.0000093500,0.0000000000,0.0000000000,33.3393218300,-0.1767098530,16.7075448700,LOS
3.0000000000,49.0000000000,2.0000000000,-10100000.0000000000,33.0000000000,32.0000000000,33.0000000000,43.0000000000,0.0000000000,0.0060000000,17924.5570400000,0.0001940000,0.0000000000,0.0000000000,283.4432462000,1.1678267120,19.6830128000,NLOS
4.0000000000,61.0000000000,2.0000000000,-10100000.0000000000,40.0000000000,39.0000000000,40.0000000000,43.0000000000,0.0000000000,0.0940000000,18595.7443600000,-0.0000067700,0.0000000000,0.0000000000,388.3272248000,0.0994917150,-35.8429460600,NLOS
9.0000000000,11.0000000000,2.0000000000,-10100000.0000000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,0.0000000000,0.0220000000,17641.2485100000,-0.0000784000,0.0000000000,0.0000000000,565.6965539000,0.1255662890,85.1149879200,LOS
73.0000000000,24.0000000000,0.0000000000,-10100000.0000000000,33.0000000000,32.0000000000,34.0000000000,39.0000000000,0.0000000000,-0.1160000000,18559.8635300000,0.0001170000,0.0000000000,0.0000000000,352.5687200000,3.6461109890,13.5000918400,NLOS
74.0000000000,46.0000000000,0.0000000000,-10100000.0000000000,40.0000000000,39.0000000000,40.0000000000,48.0000000000,0.0000000000,0.4180000000,18528.2778600000,0.0000367000,0.0000000000,0.0000000000,320.9830583000,3.1983145850,153.3372873000,LOS
75.0000000000,34.0000000000,0.0000000000,-10300000.0000000000,11.0000000000,10.0000000000,12.0000000000,12.0000000000,4.0000000000,-0.2150000000,17820.7276600000,-0.0004710000,0.0000000000,0.0000000000,386.5679681000,169.5201356000,11.6204855900,NLOS
76.0000000000,26.0000000000,0.0000000000,-10100000.0000000000,21.0000000000,20.0000000000,20.0000000000,21.0000000000,10.0000000000,0.6700000000,18382.3929300000,-0.0000063800,0.0000000000,0.0000000000,175.0981223000,-7.0627821010,21.3555107600,NLOS
23.0000000000,42.0000000000,2.0000000000,-10100000.0000000000,53.0000000000,52.0000000000,53.0000000000,53.0000000000,0.0000000000,0.0470000000,17825.2518500000,-0.0000868000,0.0000000000,0.0000000000,381.3710167000,0.0661398140,72.8239773300,LOS
31.0000000000,40.0000000000,2.0000000000,-10000000.0000000000,30.0000000000,30.0000000000,30.0000000000,30.0000000000,0.0000000000,0.1070000000,18379.1123800000,0.0003240000,0.0000000000,0.0000000000,175.0930221000,0.2378328630,-31.7941282100,NLOS
1.0000000000,79.0000000000,2.0000000000,-10100000.0000000000,43.0000000000,42.0000000000,43.0000000000,46.0000000000,0.0000000000,-0.1610000000,18173.9152500000,-0.0000093500,0.0000000000,0.0000000000,33.1729136000,0.1664082330,16.6658710100,LOS
3.0000000000,49.0000000000,2.0000000000,-10100000.0000000000,33.0000000000,32.0000000000,33.0000000000,43.0000000000,0.0000000000,-0.2190000000,17924.3365100000,0.0001940000,0.0000000000,0.0000000000,280.9640903000,2.4791559580,21.4472980500,NLOS
4.0000000000,61.0000000000,2.0000000000,-10100000.0000000000,40.0000000000,40.0000000000,40.0000000000,43.0000000000,0.0000000000,-0.1720000000,18595.5718800000,-0.0000067700,0.0000000000,0.0000000000,388.4969049000,0.1696801040,-35.8581750900,NLOS
9.0000000000,11.0000000000,2.0000000000,-10200000.0000000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,0.0000000000,-0.2330000000,17641.0155400000,-0.0000784000,0.0000000000,0.0000000000,565.3946646000,0.3018892780,85.7625527300,LOS
