 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
74.0000000000,463665.0015154900,41.0000000000,0.0000000000,-443332.2212900030,36.0000000000,35.0000000000,36.0000000000,-0.4070000000,18646.2527407482,0.0000367195,0.0000000000,0.0000000000,447.6519156359,1.3543167561,2.5898610726,NLOS
11.0000000000,463665.0015154900,50.0000000000,2.0000000000,-620993.9487712380,49.0000000000,48.0000000000,49.0000000000,-0.0100000000,18668.8621573597,-0.0005560108,0.0000000000,0.0000000000,470.3147919066,1.7897785306,-31.7512975037,NLOS
17.0000000000,463665.0015154900,14.0000000000,2.0000000000,-500653.9018797680,39.0000000000,38.0000000000,39.0000000000,0.0080000000,18108.8323894999,-0.0001542935,0.0000000000,0.0000000000,89.8618012816,1.9361084625,60.0080969408,NLOS
23.0000000000,463665.0015154900,46.0000000000,2.0000000000,-480486.7695218880,36.0000000000,35.0000000000,35.0000000000,-0.0450000000,17875.9952984452,-0.0000868457,0.0000000000,0.0000000000,324.3723108917,2.8577617034,113.2137602307,NLOS
31.0000000000,463665.0015154900,37.0000000000,2.0000000000,-357191.1024897390,32.0000000000,31.0000000000,38.0000000000,-0.0240000000,18486.9059423878,0.0003239148,0.0000000000,0.0000000000,288.2277047448,1.3093722612,-39.5528049953,NLOS
32.0000000000,463666.0015761570,54.0000000000,2.0000000000,-541571.8884306470,47.0000000000,46.0000000000,47.0000000000,0.0330000000,18388.8410193845,-0.0002302961,0.0000000000,0.0000000000,190.2882296741,0.0193291418,-5.6082564481,NLOS
3.0000000000,463666.0015761570,54.0000000000,2.0000000000,-414512.1344711220,41.0000000000,40.0000000000,41.0000000000,0.0250000000,17941.7564323022,0.0001936286,0.0000000000,0.0000000000,256.8149608448,0.1656938866,24.0726783872,LOS
4.0000000000,463666.0015761570,53.0000000000,2.0000000000,-474538.9563122610,50.0000000000,49.0000000000,50.0000000000,0.0870000000,18674.7032831236,-0.0000067723,0.0000000000,0.0000000000,476.0757891312,0.0724338815,-27.8085436076,LOS
8.0000000000,463666.0015761570,49.0000000000,2.0000000000,-467838.8856092430,32.0000000000,31.0000000000,32.0000000000,0.1000000000,18019.7708967439,0.0000171652,0.0000000000,0.0000000000,177.5156375580,0.2274071276,448.4227469303,NLOS
9.0000000000,463666.0015761570,16.0000000000,2.0000000000,-497056.1052676580,33.0000000000,32.0000000000,33.0000000000,0.0590000000,17670.3291796259,-0.0000778972,0.0000000000,0.0000000000,529.0677881949,-0.2010636479,1166.6504273713,NLOS
74.0000000000,463666.0015761570,41.0000000000,0.0000000000,-461531.6392161510,36.0000000000,36.0000000000,36.0000000000,0.4870000000,18646.5708382688,0.0000367195,0.0000000000,0.0000000000,447.9700131565,0.3180975206,3.4069621079,NLOS
11.0000000000,463666.0015761570,50.0000000000,2.0000000000,-639192.5456475690,49.0000000000,48.0000000000,49.0000000000,0.0840000000,18668.9563915170,-0.0005560108,0.0000000000,0.0000000000,470.4235202037,0.1087282971,-31.7564183176,NLOS
17.0000000000,463666.0015761570,14.0000000000,2.0000000000,-518852.4479277760,39.0000000000,38.0000000000,39.0000000000,0.1100000000,18108.9526296667,-0.0001542935,0.0000000000,0.0000000000,89.6414028034,0.2203984782,59.9524937421,NLOS
23.0000000000,463666.0015761570,46.0000000000,2.0000000000,-498683.7801719680,37.0000000000,36.0000000000,36.0000000000,0.0760000000,17876.0797919593,-0.0000868457,0.0000000000,0.0000000000,324.0711479895,0.3011629023,111.6232305579,NLOS
31.0000000000,463666.0015761570,37.0000000000,2.0000000000,-375389.3150674170,32.0000000000,32.0000000000,32.0000000000,0.1580000000,18487.0748453587,0.0003239148,0.0000000000,0.0000000000,288.1481634341,-0.0795413107,-39.9419062138,NLOS
32.0000000000,463667.0016368850,54.0000000000,2.0000000000,-559770.5975825630,47.0000000000,46.0000000000,47.0000000000,0.1580000000,18388.9912096187,-0.0002302961,0.0000000000,0.0000000000,189.5501918569,-0.7380378172,-6.3966122642,NLOS
3.0000000000,463667.0016368850,54.0000000000,2.0000000000,-432710.9234759840,40.0000000000,40.0000000000,41.0000000000,0.1560000000,17941.9033783897,0.0001936287,0.0000000000,0.0000000000,257.4651897363,-0.6502288915,23.3674990796,LOS
4.0000000000,463667.0016368850,53.0000000000,2.0000000000,-492737.5543538890,50.0000000000,49.0000000000,50.0000000000,0.2110000000,18674.9038406200,-0.0000067723,0.0000000000,0.0000000000,475.3621034808,-0.7136856504,-28.7109866217,LOS
8.0000000000,463667.0016368850,49.0000000000,2.0000000000,-486038.7763882570,32.0000000000,31.0000000000,32.0000000000,0.2260000000,18019.9871755577,0.0000171652,0.0000000000,0.0000000000,178.1442901157,-0.6286525577,448.8142208830,NLOS
9.0000000000,463667.0016368850,16.0000000000,2.0000000000,-515253.6173489390,33.0000000000,32.0000000000,33.0000000000,0.1640000000,17670.4832656420,-0.0000778972,0.0000000000,0.0000000000,530.2138991095,-1.1461109146,1164.6585115418,NLOS
74.0000000000,463667.0016368850,41.0000000000,0.0000000000,-479728.7114361220,37.0000000000,36.0000000000,36.0000000000,0.0390000000,18644.3499450646,0.0000367195,0.0000000000,0.0000000000,444.8497425765,-3.1202705801,0.9789795913,NLOS
11.0000000000,463667.0016368850,50.0000000000,2.0000000000,-657391.2656176230,49.0000000000,48.0000000000,49.0000000000,0.2030000000,18669.1497502326,-0.0005560108,0.0000000000,0.0000000000,469.7292083316,-0.6943118721,-32.5378227793,NLOS
17.0000000000,463667.0016368850,14.0000000000,2.0000000000,-537051.1517455460,39.0000000000,38.0000000000,39.0000000000,0.1990000000,18109.1417632177,-0.0001542935,0.0000000000,0.0000000000,90.2789900787,-0.6375872754,59.1552829258,NLOS
23.0000000000,463667.0016368850,46.0000000000,2.0000000000,-516880.2874765350,38.0000000000,37.0000000000,37.0000000000,0.1760000000,17876.2459484487,-0.0000868457,0.0000000000,0.0000000000,325.4123804979,-1.3412325084,108.6299780011,NLOS
31.0000000000,463667.0016368850,37.0000000000,2.0000000000,-393587.7093692830,33.0000000000,32.0000000000,32.0000000000,0.2440000000,18487.3093962445,0.0003239148,0.0000000000,0.0000000000,287.5463306718,-0.6018327624,-41.0486606173,NLOS
32.0000000000,463668.0016975520,54.0000000000,2.0000000000,-577969.2435275540,47.0000000000,47.0000000000,47.0000000000,-0.0450000000,18388.9559669978,-0.0002302961,0.0000000000,0.0000000000,190.4206445701,0.8704527132,-6.3487976268,NLOS
3.0000000000,463668.0016975520,54.0000000000,2.0000000000,-450909.6530400700,40.0000000000,39.0000000000,41.0000000000,-0.0430000000,17941.8691334053,0.0001936287,0.0000000000,0.0000000000,256.5955976173,0.8695921190,23.5022563711,LOS
4.0000000000,463668.0016975520,53.0000000000,2.0000000000,-510936.0940666640,49.0000000000,49.0000000000,50.0000000000,0.0060000000,18674.9191308878,-0.0000067723,0.0000000000,0.0000000000,476.2875487991,0.9254453182,-28.7723811120,LOS
8.0000000000,463668.0016975520,49.0000000000,2.0000000000,-504238.3885718240,32.0000000000,31.0000000000,32.0000000000,0.0240000000,18020.0200950019,0.0000171652,0.0000000000,0.0000000000,177.4163980521,0.7278920636,449.8264767639,NLOS
9.0000000000,463668.0016975520,16.0000000000,2.0000000000,-533451.1225159160,33.0000000000,32.0000000000,33.0000000000,-0.0370000000,17670.4558683894,-0.0000778972,0.0000000000,0.0000000000,529.2798541933,0.9340449162,1163.5590587817,NLOS
74.0000000000,463668.0016975520,41.0000000000,0.0000000000,-497927.6162646890,37.0000000000,36.0000000000,37.0000000000,-0.0120000000,18646.3072848841,0.0000367195,0.0000000000,0.0000000000,447.7064597718,2.8567171954,1.2829830460,NLOS
11.0000000000,463668.0016975520,50.0000000000,2.0000000000,-675589.9417704750,49.0000000000,48.0000000000,49.0000000000,0.0040000000,18669.1638525091,-0.0005560108,0.0000000000,0.0000000000,470.6666590199,0.9374506883,-32.4636670724,NLOS
17.0000000000,463668.0016975520,14.0000000000,2.0000000000,-555249.8546904510,39.0000000000,38.0000000000,39.0000000000,0.0410000000,18109.1910339929,-0.0001542935,0.0000000000,0.0000000000,89.2764534093,1.0025366694,59.2565766238,NLOS
23.0000000000,463668.0016975520,46.0000000000,2.0000000000,-535076.3703280050,38.0000000000,37.0000000000,38.0000000000,-0.0160000000,17876.2403624020,-0.0000868457,0.0000000000,0.0000000000,324.8759260662,0.5364544317,106.1116497181,NLOS
31.0000000000,463668.0016975520,37.0000000000,2.0000000000,-411786.0988514340,40.0000000000,33.0000000000,33.0000000000,0.0160000000,18487.3331968896,0.0003239148,0.0000000000,0.0000000000,288.5566592962,1.0103286244,-41.2608573623,NLOS
32.0000000000,463669.0017582800,54.0000000000,2.0000000000,-596167.8819288760,48.0000000000,47.0000000000,47.0000000000,0.0390000000,18388.9851454123,-0.0002302960,0.0000000000,0.0106788000,190.4474072941,0.0267627239,-6.3085266612,NLOS
3.0000000000,463669.0017582800,54.0000000000,2.0000000000,-469108.2820651640,40.0000000000,40.0000000000,40.0000000000,0.0380000000,17941.8970806784,0.0001936287,0.0000000000,-0.0033203000,256.6665079221,-0.0709103048,23.5364746675,LOS
4.0000000000,463669.0017582800,53.0000000000,2.0000000000,-529134.6249362750,49.0000000000,48.0000000000,50.0000000000,0.0880000000,18674.9977034591,-0.0000067723,0.0000000000,0.0215201000,476.3631482124,0.0755994134,-28.8426187672,LOS
8.0000000000,463669.0017582800,49.0000000000,2.0000000000,-522437.6020461950,32.0000000000,31.0000000000,32.0000000000,0.1290000000,18020.1400787010,0.0000171652,0.0000000000,-0.0036626000,177.7080111764,-0.2916131243,450.4400234483,NLOS
9.0000000000,463669.0017582800,16.0000000000,2.0000000000,-551648.8164101390,33.0000000000,32.0000000000,33.0000000000,0.0270000000,17670.4740890972,-0.0000778972,0.0000000000,-0.0244020000,529.0496097654,0.2302444279,1162.6483332664,NLOS
74.0000000000,463669.0017582800,41.0000000000,0.0000000000,-516128.0246153360,37.0000000000,36.0000000000,37.0000000000,0.4360000000,18647.9355710111,0.0000367195,0.0000000000,0.0254784000,449.3347458988,1.6282861270,3.0905085802,NLOS
11.0000000000,463669.0017582800,50.0000000000,2.0000000000,-693788.6441032770,49.0000000000,48.0000000000,49.0000000000,0.0880000000,18669.2413015849,-0.0005560108,0.0000000000,0.0213247000,470.7747687511,0.1081097312,-32.3633314148,NLOS
17.0000000000,463669.0017582800,14.0000000000,2.0000000000,-573448.5737203320,39.0000000000,38.0000000000,39.0000000000,0.0980000000,18109.2810367718,-0.0001542935,0.0000000000,0.0090210000,89.1563473940,0.1201060154,59.3739552945,NLOS
23.0000000000,463669.0017582800,46.0000000000,2.0000000000,-553273.3863378980,39.0000000000,38.0000000000,38.0000000000,0.0690000000,17876.2992055714,-0.0000868457,0.0000000000,-0.0079894000,323.8812802806,0.9946457855,104.5264798589,NLOS
31.0000000000,463669.0017582800,37.0000000000,2.0000000000,-429984.5922966220,40.0000000000,39.0000000000,40.0000000000,0.1330000000,18487.4580002427,0.0003239148,0.0000000000,0.0173320000,288.7764177993,0.2197585031,-41.3690910712,NLOS
32.0000000000,463670.0018190090,54.0000000000,2.0000000000,-614366.5355101630,48.0000000000,47.0000000000,48.0000000000,0.0700000000,18389.0548735000,-0.0002302960,0.0000000000,0.0000000000,190.4968807623,0.0494734682,-6.2530757301,NLOS
3.0000000000,463670.0018190090,54.0000000000,2.0000000000,-487306.7919275120,40.0000000000,40.0000000000,40.0000000000,0.0540000000,17941.9526971392,0.0001936287,0.0000000000,0.0000000000,256.7560188733,-0.0895109512,23.4515302218,LOS
4.0000000000,463670.0018190090,53.0000000000,2.0000000000,-547333.1594674280,49.0000000000,48.0000000000,49.0000000000,0.1150000000,18675.1128907017,-0.0000067723,0.0000000000,0.0000000000,476.4512054510,0.0880572386,-28.9091948755,LOS
8.0000000000,463670.0018190090,49.0000000000,2.0000000000,-540636.6238413340,31.0000000000,30.0000000000,32.0000000000,0.1370000000,18020.2760874703,0.0000171653,0.0000000000,0.0000000000,177.7925736979,-0.0845625214,450.8618909009,NLOS
9.0000000000,463670.0018190090,16.0000000000,2.0000000000,-569847.0217729730,33.0000000000,32.0000000000,33.0000000000,0.0880000000,17670.5619986914,-0.0000778972,0.0000000000,0.0000000000,528.4965859465,0.5530238189,1162.2490763627,NLOS
74.0000000000,463670.0018190090,41.0000000000,0.0000000000,-534325.4762764120,37.0000000000,36.0000000000,37.0000000000,0.4040000000,18645.1035913117,0.0000367195,0.0000000000,0.0000000000,446.5027661994,-2.8319796994,1.9413445443,NLOS
11.0000000000,463670.0018190090,50.0000000000,2.0000000000,-711987.3856474230,49.0000000000,48.0000000000,49.0000000000,0.1120000000,18669.3530993461,-0.0005560108,0.0000000000,0.0000000000,470.8958576210,0.1210888699,-32.2237844132,NLOS
17.0000000000,463670.0018190090,14.0000000000,2.0000000000,-591647.2652804290,34.0000000000,33.0000000000,39.0000000000,0.1580000000,18109.4378695674,-0.0001542935,0.0000000000,0.0000000000,89.0797898695,0.0765575245,59.4638641812,NLOS
23.0000000000,463670.0018190090,46.0000000000,2.0000000000,-571470.8323700610,39.0000000000,38.0000000000,39.0000000000,0.0950000000,17876.3947471529,-0.0000868457,0.0000000000,0.0000000000,323.3897507824,0.4915294982,103.3713322729,NLOS
31.0000000000,463670.0018190090,37.0000000000,2.0000000000,-448183.1661003410,40.0000000000,39.0000000000,40.0000000000,0.1520000000,18487.6089677810,0.0003239148,0.0000000000,0.0000000000,288.9725401439,0.1961223446,-41.3969662450,NLOS
32.0000000000,463671.0018796760,54.0000000000,2.0000000000,-632565.3219458420,48.0000000000,47.0000000000,48.0000000000,0.1700000000,18389.2352022603,-0.0002302960,0.0000000000,0.0000000000,190.6640161276,0.1671353653,-6.0647704080,NLOS
3.0000000000,463671.0018796760,54.0000000000,2.0000000000,-505505.3726039490,40.0000000000,40.0000000000,40.0000000000,0.1640000000,17942.1256563924,0.0001936288,0.0000000000,0.0000000000,256.6555304229,0.1004884504,23.4373998605,LOS
4.0000000000,463671.0018796760,53.0000000000,2.0000000000,-565531.8293242900,49.0000000000,48.0000000000,49.0000000000,0.2190000000,18675.3420431166,-0.0000067723,0.0000000000,0.0000000000,476.6708809212,0.2196754701,-28.8404452801,LOS
8.0000000000,463671.0018796760,49.0000000000,2.0000000000,-558835.8019160770,31.0000000000,30.0000000000,32.0000000000,0.2670000000,18020.5528832525,0.0000171653,0.0000000000,0.0000000000,177.5291571617,0.2634165362,451.4400379583,NLOS
9.0000000000,463671.0018796760,16.0000000000,2.0000000000,-588045.5389356720,33.0000000000,32.0000000000,33.0000000000,0.1760000000,17670.7466636560,-0.0000778972,0.0000000000,0.0000000000,528.1431939378,0.3533920087,1162.1616193242,NLOS
74.0000000000,463671.0018796760,41.0000000000,0.0000000000,-552523.3896041100,37.0000000000,36.0000000000,37.0000000000,0.3360000000,18645.6899144724,0.0000367195,0.0000000000,0.0000000000,447.0890893601,0.5863231607,1.2538471296,NLOS
11.0000000000,463671.0018796760,50.0000000000,2.0000000000,-730186.2671439050,49.0000000000,48.0000000000,49.0000000000,0.2200000000,18669.5836115255,-0.0005560108,0.0000000000,0.0000000000,471.1176361516,0.2217785306,-31.9442850761,NLOS
17.0000000000,463671.0018796760,14.0000000000,2.0000000000,-609845.9438267870,35.0000000000,34.0000000000,39.0000000000,0.1910000000,18109.6401968821,-0.0001542935,0.0000000000,0.0000000000,88.9887702540,0.0910196155,59.5407593288,NLOS
23.0000000000,463671.0018796760,46.0000000000,2.0000000000,-589668.4230928190,40.0000000000,39.0000000000,39.0000000000,0.1980000000,17876.6024507395,-0.0000868457,0.0000000000,0.0000000000,323.1835337803,0.2062170021,102.3608752787,NLOS
31.0000000000,463671.0018796760,37.0000000000,2.0000000000,-466382.0109330260,40.0000000000,39.0000000000,40.0000000000,0.2540000000,18487.8725293278,0.0003239148,0.0000000000,0.0000000000,289.3593018018,0.3867616579,-41.1538124569,NLOS
32.0000000000,463672.0019404040,54.0000000000,2.0000000000,-650763.9747401550,48.0000000000,47.0000000000,48.0000000000,-0.1030000000,18389.1211845576,-0.0002302960,0.0000000000,0.0000000000,190.5646783933,-0.0993377343,-6.0101064518,NLOS
3.0000000000,463672.0019404040,54.0000000000,2.0000000000,-523703.8499377400,41.0000000000,40.0000000000,40.0000000000,-0.1010000000,17942.0149845704,0.0001936288,0.0000000000,0.0000000000,256.7292235456,-0.0736931227,23.3199268542,LOS
4.0000000000,463672.0019404040,53.0000000000,2.0000000000,-583730.3714838250,49.0000000000,48.0000000000,49.0000000000,-0.0510000000,18675.2821994423,-0.0000067723,0.0000000000,0.0000000000,476.6275754161,-0.0433055051,-28.8993930109,LOS
8.0000000000,463672.0019404040,49.0000000000,2.0000000000,-577034.9372694900,31.0000000000,30.0000000000,31.0000000000,-0.0680000000,18020.4764327108,0.0000171653,0.0000000000,0.0000000000,177.4647542313,0.0644029304,451.9754636846,NLOS
9.0000000000,463672.0019404040,16.0000000000,2.0000000000,-606243.8341547540,33.0000000000,32.0000000000,33.0000000000,-0.1020000000,17670.6359350830,-0.0000778972,0.0000000000,0.0000000000,528.3236060292,-0.1804120913,1161.8522186726,NLOS
74.0000000000,463672.0019404040,41.0000000000,0.0000000000,-570720.3670002630,37.0000000000,36.0000000000,37.0000000000,-1.0450000000,18644.8786688335,0.0000367195,0.0000000000,0.0000000000,446.2778437212,-0.8112456389,-0.3695818298,NLOS
11.0000000000,463672.0019404040,50.0000000000,2.0000000000,-748384.9948879400,49.0000000000,48.0000000000,49.0000000000,-0.0540000000,18669.5184104815,-0.0005560108,0.0000000000,0.0000000000,471.0457455143,-0.0718906373,-31.8185381852,NLOS
17.0000000000,463672.0019404040,14.0000000000,2.0000000000,-628044.3388043490,35.0000000000,34.0000000000,35.0000000000,0.0180000000,18109.6474025547,-0.0001542935,0.0000000000,0.0000000000,89.1683160886,-0.1795458347,59.3340856805,NLOS
23.0000000000,463672.0019404040,46.0000000000,2.0000000000,-607865.8041583030,40.0000000000,39.0000000000,40.0000000000,-0.0820000000,17876.5105838403,-0.0000868457,0.0000000000,0.0000000000,323.3317049779,-0.1481711976,101.1407610103,NLOS
31.0000000000,463672.0019404040,37.0000000000,2.0000000000,-484580.8436599290,40.0000000000,39.0000000000,40.0000000000,-0.0270000000,18487.8358827531,0.0003239148,0.0000000000,0.0000000000,289.4629509933,0.1036491916,-40.9227644503,NLOS
32.0000000000,463673.0020011320,54.0000000000,2.0000000000,-668962.6213075400,48.0000000000,47.0000000000,48.0000000000,0.0310000000,18389.1525939665,-0.0002302960,0.0000000000,0.0000000000,190.5927429907,0.0280645974,-5.9616694227,NLOS
3.0000000000,463673.0020011320,54.0000000000,2.0000000000,-541902.4479438840,41.0000000000,40.0000000000,41.0000000000,0.0250000000,17942.0393407754,0.0001936288,0.0000000000,0.0000000000,256.5788796619,0.1503438838,23.3231262043,LOS
4.0000000000,463673.0020011320,53.0000000000,2.0000000000,-601928.8924783200,49.0000000000,48.0000000000,49.0000000000,0.0800000000,18675.3621053211,-0.0000067723,0.0000000000,0.0000000000,476.6907573007,0.0631818846,-28.9795057811,LOS
8.0000000000,463673.0020011320,49.0000000000,0.0000000000,-595300.6381810560,30.0000000000,24.0000000000,31.0000000000,0.0660000000,18020.5432914607,0.0000171653,0.0000000000,0.0000000000,110.7920520231,66.6727022082,519.0764475651,NLOS
9.0000000000,463673.0020011320,16.0000000000,2.0000000000,-624441.8405365680,33.0000000000,32.0000000000,33.0000000000,0.0550000000,17670.6902553439,-0.0000778972,0.0000000000,0.0000000000,528.5708760358,-0.2472700067,1161.2539807484,NLOS
74.0000000000,463673.0020011320,41.0000000000,0.0000000000,-588920.4680122950,37.0000000000,36.0000000000,37.0000000000,0.2030000000,18648.1269182451,0.0000367195,0.0000000000,0.0000000000,449.5260931328,3.2482494116,1.1306050904,NLOS
11.0000000000,463673.0020011320,50.0000000000,2.0000000000,-766583.7051449120,49.0000000000,48.0000000000,49.0000000000,0.0760000000,18669.5951849855,-0.0005560108,0.0000000000,0.0000000000,471.1100699417,0.0643244274,-31.7102783583,NLOS
17.0000000000,463673.0020011320,14.0000000000,2.0000000000,-646242.6269710060,36.0000000000,35.0000000000,35.0000000000,0.0720000000,18109.7198785506,-0.0001542935,0.0000000000,0.0000000000,89.1710982025,-0.0027821139,59.0206011310,NLOS
23.0000000000,463673.0020011320,46.0000000000,2.0000000000,-626062.7546391710,40.0000000000,39.0000000000,40.0000000000,0.0640000000,17876.5752136260,-0.0000868457,0.0000000000,0.0000000000,323.7007850744,-0.3690800965,99.4900621288,NLOS
31.0000000000,463673.0020011320,37.0000000000,2.0000000000,-502779.7841531370,40.0000000000,39.0000000000,40.0000000000,0.1090000000,18487.9467653110,0.0003239148,0.0000000000,0.0000000000,289.6864418015,0.2234908082,-40.5839501396,NLOS
32.0000000000,463674.0020617990,54.0000000000,2.0000000000,-687161.2255645800,48.0000000000,47.0000000000,48.0000000000,-0.0160000000,18389.1471642144,-0.0002302960,0.0000000000,0.0000000000,190.5847117379,-0.0080312528,-5.9555427395,NLOS
3.0000000000,463674.0020617990,54.0000000000,2.0000000000,-560101.1192857510,41.0000000000,40.0000000000,41.0000000000,-0.0210000000,17942.0266029760,0.0001936288,0.0000000000,0.0000000000,256.4758500196,0.1030296423,23.3996612728,LOS
4.0000000000,463674.0020617990,53.0000000000,2.0000000000,-620127.3662053680,48.0000000000,47.0000000000,49.0000000000,0.0380000000,18675.4078727103,-0.0000067723,0.0000000000,0.0000000000,476.7277910635,0.0370337628,-29.1068859994,LOS
8.0000000000,463674.0020617990,49.0000000000,0.0000000000,-613527.5736277700,26.0000000000,25.0000000000,31.0000000000,0.0550000000,18020.6072397604,0.0000171653,0.0000000000,0.0000000000,149.4503527731,-38.6583007500,547.4119665921,NLOS
9.0000000000,463674.0020617990,16.0000000000,2.0000000000,-642639.9838362520,33.0000000000,32.0000000000,33.0000000000,-0.0180000000,17670.6823968365,-0.0000778973,0.0000000000,0.0000000000,528.3923543692,0.1785216667,1160.7926606946,NLOS
74.0000000000,463674.0020617990,41.0000000000,0.0000000000,-607118.6177607770,37.0000000000,36.0000000000,37.0000000000,0.3420000000,18646.3002351187,0.0000367195,0.0000000000,0.0000000000,447.6994100064,-1.8266831264,0.6795284599,NLOS
11.0000000000,463674.0020617990,50.0000000000,2.0000000000,-784782.3715094880,49.0000000000,48.0000000000,49.0000000000,0.0350000000,18669.6395567618,-0.0005560108,0.0000000000,0.0000000000,471.1479379460,0.0378680043,-31.6459109262,NLOS
17.0000000000,463674.0020617990,14.0000000000,2.0000000000,-664440.9033608620,36.0000000000,35.0000000000,36.0000000000,0.0700000000,18109.8002438321,-0.0001542935,0.0000000000,0.0000000000,89.0788402706,0.0922579318,58.6953397766,NLOS
23.0000000000,463674.0020617990,46.0000000000,2.0000000000,-644259.6128086670,40.0000000000,39.0000000000,40.0000000000,0.0080000000,17876.5921820923,-0.0000868457,0.0000000000,0.0000000000,323.7315730117,-0.0307879373,97.7470518723,NLOS
31.0000000000,463674.0020617990,37.0000000000,2.0000000000,-520978.8372731240,40.0000000000,39.0000000000,40.0000000000,0.0800000000,18488.0349756665,0.0003239148,0.0000000000,0.0000000000,289.9147621207,0.2283203192,-40.1325090453,NLOS
32.0000000000,463675.0021225280,54.0000000000,2.0000000000,-705359.9829501650,47.0000000000,47.0000000000,48.0000000000,0.2040000000,18389.3405408151,-0.0002302960,0.0000000000,0.0000000000,190.7721420303,0.1874302924,-5.7962875068,NLOS
3.0000000000,463675.0021225280,54.0000000000,2.0000000000,-578299.9826884380,42.0000000000,41.0000000000,41.0000000000,0.1990000000,17942.2178579978,0.0001936288,0.0000000000,0.0000000000,256.2541200817,0.2217299379,23.6682571657,LOS
